timestamp,values,sample_rate,frequency,noise_level
2025-01-10 21:16:09.227201,-0.026364484504818594,1000,55.33917244056805,0.2
2025-01-10 21:16:09.228201,0.2802541282021607,1000,55.33917244056805,0.2
2025-01-10 21:16:09.229201,0.48601594459714814,1000,55.33917244056805,0.2
2025-01-10 21:16:09.230201,0.7236513778317138,1000,55.33917244056805,0.2
2025-01-10 21:16:09.231201,1.2135283626135025,1000,55.33917244056805,0.2
2025-01-10 21:16:09.232201,0.7642974389618733,1000,55.33917244056805,0.2
2025-01-10 21:16:09.233201,0.8220070859665207,1000,55.33917244056805,0.2
2025-01-10 21:16:09.234201,0.925419521387764,1000,55.33917244056805,0.2
2025-01-10 21:16:09.235201,0.37484289206205257,1000,55.33917244056805,0.2
2025-01-10 21:16:09.236201,-0.12584180673427384,1000,55.33917244056805,0.2
2025-01-10 21:16:09.237201,-0.18074083988904607,1000,55.33917244056805,0.2
2025-01-10 21:16:09.238201,-0.7254117579575096,1000,55.33917244056805,0.2
2025-01-10 21:16:09.239201,-0.7953139402188265,1000,55.33917244056805,0.2
2025-01-10 21:16:09.240201,-0.9661606844596492,1000,55.33917244056805,0.2
2025-01-10 21:16:09.241201,-0.9080624038102955,1000,55.33917244056805,0.2
2025-01-10 21:16:09.242201,-1.0170210653679885,1000,55.33917244056805,0.2
2025-01-10 21:16:09.243201,-0.63657106899211,1000,55.33917244056805,0.2
2025-01-10 21:16:09.244201,-0.36130928328132056,1000,55.33917244056805,0.2
2025-01-10 21:16:09.245201,-0.12970997164769493,1000,55.33917244056805,0.2
2025-01-10 21:16:09.246201,0.5847138888891759,1000,55.33917244056805,0.2
2025-01-10 21:16:09.247201,0.44006877712520587,1000,55.33917244056805,0.2
2025-01-10 21:16:09.248201,1.1260956362847823,1000,55.33917244056805,0.2
2025-01-10 21:16:09.249201,1.2118269681873346,1000,55.33917244056805,0.2
2025-01-10 21:16:09.250201,1.1241779427024208,1000,55.33917244056805,0.2
2025-01-10 21:16:09.251201,0.528675672121345,1000,55.33917244056805,0.2
2025-01-10 21:16:09.252201,0.32214107588473145,1000,55.33917244056805,0.2
2025-01-10 21:16:09.253201,0.416073843573351,1000,55.33917244056805,0.2
2025-01-10 21:16:09.254201,0.06927248128460708,1000,55.33917244056805,0.2
2025-01-10 21:16:09.255201,-0.13237854251559278,1000,55.33917244056805,0.2
2025-01-10 21:16:09.256201,-0.6396156320732015,1000,55.33917244056805,0.2
2025-01-10 21:16:09.257201,-0.6443349430479983,1000,55.33917244056805,0.2
2025-01-10 21:16:09.258201,-0.971040598677248,1000,55.33917244056805,0.2
2025-01-10 21:16:09.259201,-1.3732862670348331,1000,55.33917244056805,0.2
2025-01-10 21:16:09.260201,-0.989837670360766,1000,55.33917244056805,0.2
2025-01-10 21:16:09.261201,-0.6796817962157177,1000,55.33917244056805,0.2
2025-01-10 21:16:09.262201,-0.27501233993217056,1000,55.33917244056805,0.2
2025-01-10 21:16:09.263201,0.07005815605069717,1000,55.33917244056805,0.2
2025-01-10 21:16:09.264201,0.5928384832690817,1000,55.33917244056805,0.2
2025-01-10 21:16:09.265201,0.5939782501866506,1000,55.33917244056805,0.2
