timestamp,values,sample_rate,frequency,noise_level
2025-01-20 21:16:09.309980,0.4467095386525777,1000,45.56376536377781,0.2
2025-01-20 21:16:09.310980,0.40571493479618714,1000,45.56376536377781,0.2
2025-01-20 21:16:09.311980,0.766892381874789,1000,45.56376536377781,0.2
2025-01-20 21:16:09.312980,0.9886447882548495,1000,45.56376536377781,0.2
2025-01-20 21:16:09.313980,1.2111361313796662,1000,45.56376536377781,0.2
2025-01-20 21:16:09.314980,1.2229911581112776,1000,45.56376536377781,0.2
2025-01-20 21:16:09.315980,0.887121717414479,1000,45.56376536377781,0.2
2025-01-20 21:16:09.316980,0.8514994069570513,1000,45.56376536377781,0.2
2025-01-20 21:16:09.317980,0.6336171890518937,1000,45.56376536377781,0.2
2025-01-20 21:16:09.318980,0.3648008886759263,1000,45.56376536377781,0.2
2025-01-20 21:16:09.319980,0.025759095811172306,1000,45.56376536377781,0.2
2025-01-20 21:16:09.320980,-0.18726483488476164,1000,45.56376536377781,0.2
2025-01-20 21:16:09.321980,-0.3626583680897589,1000,45.56376536377781,0.2
2025-01-20 21:16:09.322980,-0.5763730530860379,1000,45.56376536377781,0.2
2025-01-20 21:16:09.323980,-0.7728256653149885,1000,45.56376536377781,0.2
2025-01-20 21:16:09.324980,-0.7765138921429857,1000,45.56376536377781,0.2
2025-01-20 21:16:09.325980,-1.3794035506248457,1000,45.56376536377781,0.2
2025-01-20 21:16:09.326980,-1.254715936093176,1000,45.56376536377781,0.2
2025-01-20 21:16:09.327980,-1.1042778891288474,1000,45.56376536377781,0.2
2025-01-20 21:16:09.328980,-0.7808355009792082,1000,45.56376536377781,0.2
2025-01-20 21:16:09.329980,-0.393713704110369,1000,45.56376536377781,0.2
2025-01-20 21:16:09.330980,-0.5424397899887736,1000,45.56376536377781,0.2
2025-01-20 21:16:09.331980,0.21244882876876497,1000,45.56376536377781,0.2
2025-01-20 21:16:09.332980,0.07682898435090008,1000,45.56376536377781,0.2
2025-01-20 21:16:09.333980,0.5707585219963864,1000,45.56376536377781,0.2
2025-01-20 21:16:09.334980,0.9454996136114309,1000,45.56376536377781,0.2
2025-01-20 21:16:09.335980,0.7016593736273783,1000,45.56376536377781,0.2
2025-01-20 21:16:09.336980,0.7105712409763378,1000,45.56376536377781,0.2
2025-01-20 21:16:09.337980,0.8296039264436816,1000,45.56376536377781,0.2
2025-01-20 21:16:09.338980,0.8680828310591241,1000,45.56376536377781,0.2
2025-01-20 21:16:09.339980,0.4700110717128391,1000,45.56376536377781,0.2
2025-01-20 21:16:09.340980,0.4239501906698777,1000,45.56376536377781,0.2
2025-01-20 21:16:09.341980,-0.13999628653491786,1000,45.56376536377781,0.2
2025-01-20 21:16:09.342980,-0.1481168586342652,1000,45.56376536377781,0.2
2025-01-20 21:16:09.343980,-0.6073687768296319,1000,45.56376536377781,0.2
2025-01-20 21:16:09.344980,-0.3295400163237442,1000,45.56376536377781,0.2
2025-01-20 21:16:09.345980,-0.6030417957785948,1000,45.56376536377781,0.2
2025-01-20 21:16:09.346980,-0.740843610544221,1000,45.56376536377781,0.2
2025-01-20 21:16:09.347980,-1.6498260624476249,1000,45.56376536377781,0.2
2025-01-20 21:16:09.348980,-0.6529412890841286,1000,45.56376536377781,0.2
2025-01-20 21:16:09.349980,-0.8146020834611667,1000,45.56376536377781,0.2
2025-01-20 21:16:09.350980,-0.9259091733742363,1000,45.56376536377781,0.2
2025-01-20 21:16:09.351980,-0.3756146745787564,1000,45.56376536377781,0.2
2025-01-20 21:16:09.352980,-0.2710349946292118,1000,45.56376536377781,0.2
2025-01-20 21:16:09.353980,0.27394083142759973,1000,45.56376536377781,0.2
2025-01-20 21:16:09.354980,0.19152083716736634,1000,45.56376536377781,0.2
2025-01-20 21:16:09.355980,0.6894382824001206,1000,45.56376536377781,0.2
2025-01-20 21:16:09.356980,1.0065023084067484,1000,45.56376536377781,0.2
2025-01-20 21:16:09.357980,0.7912212027055884,1000,45.56376536377781,0.2
2025-01-20 21:16:09.358980,1.284229852989015,1000,45.56376536377781,0.2
